project_id,sov_line_id,material_total_cost
PRJ-2020-192,PRJ-2020-192-SOV-05,544596.85
PRJ-2020-192,PRJ-2020-192-SOV-06,380474.45
PRJ-2020-192,PRJ-2020-192-SOV-07,1727787.56
PRJ-2020-192,PRJ-2020-192-SOV-08,1637610.27
PRJ-2020-192,PRJ-2020-192-SOV-09,827034.85
PRJ-2020-192,PRJ-2020-192-SOV-10,372945.58
PRJ-2020-192,PRJ-2020-192-SOV-11,210213.65
PRJ-2020-192,PRJ-2020-192-SOV-12,222137.73
PRJ-2020-193,PRJ-2020-193-SOV-03,323384.54000000004
PRJ-2020-193,PRJ-2020-193-SOV-04,429135.94999999995
PRJ-2020-193,PRJ-2020-193-SOV-05,392466.95
PRJ-2020-193,PRJ-2020-193-SOV-06,252571.55
PRJ-2020-193,PRJ-2020-193-SOV-07,1439224.79
PRJ-2020-193,PRJ-2020-193-SOV-08,1503335.52
PRJ-2020-193,PRJ-2020-193-SOV-09,907402.73
PRJ-2020-193,PRJ-2020-193-SOV-10,267616.67
PRJ-2020-193,PRJ-2020-193-SOV-11,232014.15000000002
PRJ-2020-193,PRJ-2020-193-SOV-12,288451.74
PRJ-2020-194,PRJ-2020-194-SOV-03,450160.19
PRJ-2020-194,PRJ-2020-194-SOV-04,602948.05
PRJ-2020-194,PRJ-2020-194-SOV-05,558561.97
PRJ-2020-194,PRJ-2020-194-SOV-06,473121.51
PRJ-2020-194,PRJ-2020-194-SOV-07,2366985.4299999997
PRJ-2020-194,PRJ-2020-194-SOV-08,1770761.81
PRJ-2020-194,PRJ-2020-194-SOV-09,808052.05
PRJ-2020-194,PRJ-2020-194-SOV-10,485526.57
PRJ-2020-194,PRJ-2020-194-SOV-11,202896.5
PRJ-2020-194,PRJ-2020-194-SOV-12,355280.36
PRJ-2020-195,PRJ-2020-195-SOV-03,472573.5
PRJ-2020-195,PRJ-2020-195-SOV-04,448323.36
PRJ-2020-195,PRJ-2020-195-SOV-05,417956.25
PRJ-2020-195,PRJ-2020-195-SOV-06,392886.36
PRJ-2020-195,PRJ-2020-195-SOV-07,2044468.8399999999
PRJ-2020-195,PRJ-2020-195-SOV-08,1433088.4600000002
PRJ-2020-195,PRJ-2020-195-SOV-09,1023724.3799999999
PRJ-2020-195,PRJ-2020-195-SOV-10,575226.64
PRJ-2020-195,PRJ-2020-195-SOV-11,210658.63
PRJ-2020-195,PRJ-2020-195-SOV-12,301310.95
PRJ-2020-196,PRJ-2020-196-SOV-03,985729.03
PRJ-2020-196,PRJ-2020-196-SOV-04,1058057.99
PRJ-2020-196,PRJ-2020-196-SOV-05,1128271.91
PRJ-2020-196,PRJ-2020-196-SOV-06,422654.95
PRJ-2020-196,PRJ-2020-196-SOV-07,4378187.77
PRJ-2020-196,PRJ-2020-196-SOV-08,3714920.52
PRJ-2020-196,PRJ-2020-196-SOV-09,1880400.33
PRJ-2020-196,PRJ-2020-196-SOV-10,751402.25
PRJ-2020-196,PRJ-2020-196-SOV-11,383314.14
PRJ-2020-196,PRJ-2020-196-SOV-12,692372.47
PRJ-2020-197,PRJ-2020-197-SOV-03,95090.24
PRJ-2020-197,PRJ-2020-197-SOV-04,93397.95
PRJ-2020-197,PRJ-2020-197-SOV-05,78749.21999999999
PRJ-2020-197,PRJ-2020-197-SOV-06,30021.66
PRJ-2020-197,PRJ-2020-197-SOV-07,225519.59
PRJ-2020-197,PRJ-2020-197-SOV-08,211943.0
PRJ-2020-197,PRJ-2020-197-SOV-09,127345.56
PRJ-2020-197,PRJ-2020-197-SOV-10,74842.0
PRJ-2020-197,PRJ-2020-197-SOV-11,37678.79
PRJ-2020-197,PRJ-2020-197-SOV-12,38574.36
PRJ-2020-198,PRJ-2020-198-SOV-03,488492.69
PRJ-2020-198,PRJ-2020-198-SOV-04,430446.22
PRJ-2020-198,PRJ-2020-198-SOV-05,381447.83999999997
PRJ-2020-198,PRJ-2020-198-SOV-06,183173.87
PRJ-2020-198,PRJ-2020-198-SOV-07,1143212.4
PRJ-2020-198,PRJ-2020-198-SOV-08,1005809.13
PRJ-2020-198,PRJ-2020-198-SOV-09,516585.30000000005
PRJ-2020-198,PRJ-2020-198-SOV-10,264528.06
PRJ-2020-198,PRJ-2020-198-SOV-11,129925.04000000001
PRJ-2020-198,PRJ-2020-198-SOV-12,232681.59
PRJ-2020-199,PRJ-2020-199-SOV-03,626795.75
PRJ-2020-199,PRJ-2020-199-SOV-04,946174.35
PRJ-2020-199,PRJ-2020-199-SOV-05,616979.34
PRJ-2020-199,PRJ-2020-199-SOV-06,251863.3
PRJ-2020-199,PRJ-2020-199-SOV-07,1652757.9300000002
PRJ-2020-199,PRJ-2020-199-SOV-08,1463868.98
PRJ-2020-199,PRJ-2020-199-SOV-09,1233869.23
PRJ-2020-199,PRJ-2020-199-SOV-10,367867.77
PRJ-2020-199,PRJ-2020-199-SOV-11,166219.43
PRJ-2020-199,PRJ-2020-199-SOV-12,282056.67
PRJ-2020-200,PRJ-2020-200-SOV-03,147934.85
PRJ-2020-200,PRJ-2020-200-SOV-04,159027.95
PRJ-2020-200,PRJ-2020-200-SOV-05,114618.66
PRJ-2020-200,PRJ-2020-200-SOV-06,84223.26000000001
PRJ-2020-200,PRJ-2020-200-SOV-07,480602.89
PRJ-2020-200,PRJ-2020-200-SOV-08,358438.38
PRJ-2020-200,PRJ-2020-200-SOV-09,231586.56
PRJ-2020-200,PRJ-2020-200-SOV-10,121268.68
PRJ-2020-200,PRJ-2020-200-SOV-11,58933.45
PRJ-2020-200,PRJ-2020-200-SOV-12,55435.49
PRJ-2020-201,PRJ-2020-201-SOV-03,1034000.91
PRJ-2020-201,PRJ-2020-201-SOV-04,1835941.76
PRJ-2020-201,PRJ-2020-201-SOV-05,1220495.67
PRJ-2020-201,PRJ-2020-201-SOV-06,788838.99
PRJ-2020-201,PRJ-2020-201-SOV-07,4058104.31
PRJ-2020-201,PRJ-2020-201-SOV-08,3122821.7600000002
PRJ-2020-201,PRJ-2020-201-SOV-09,3453402.5700000003
PRJ-2020-201,PRJ-2020-201-SOV-10,1232111.01
PRJ-2020-201,PRJ-2020-201-SOV-11,574505.97
PRJ-2020-201,PRJ-2020-201-SOV-12,833874.06
PRJ-2020-202,PRJ-2020-202-SOV-03,932034.48
PRJ-2020-202,PRJ-2020-202-SOV-04,1359167.5
PRJ-2020-202,PRJ-2020-202-SOV-05,907899.28
PRJ-2020-202,PRJ-2020-202-SOV-06,564908.66
PRJ-2020-202,PRJ-2020-202-SOV-07,2629913.56
PRJ-2020-202,PRJ-2020-202-SOV-08,1858324.16
PRJ-2020-202,PRJ-2020-202-SOV-09,1609169.1500000001
PRJ-2020-202,PRJ-2020-202-SOV-10,510826.56
PRJ-2020-202,PRJ-2020-202-SOV-11,376082.23
PRJ-2020-202,PRJ-2020-202-SOV-12,635035.73
PRJ-2020-203,PRJ-2020-203-SOV-03,159746.06
PRJ-2020-203,PRJ-2020-203-SOV-04,215070.91000000003
PRJ-2020-203,PRJ-2020-203-SOV-05,147848.07
PRJ-2020-203,PRJ-2020-203-SOV-06,56754.69
PRJ-2020-203,PRJ-2020-203-SOV-07,462211.07999999996
PRJ-2020-203,PRJ-2020-203-SOV-08,340552.01
PRJ-2020-203,PRJ-2020-203-SOV-09,327874.97
PRJ-2020-203,PRJ-2020-203-SOV-10,93190.04
PRJ-2020-203,PRJ-2020-203-SOV-11,87343.24
PRJ-2020-203,PRJ-2020-203-SOV-12,57997.67
PRJ-2020-204,PRJ-2020-204-SOV-03,807278.8
PRJ-2020-204,PRJ-2020-204-SOV-04,944807.33
PRJ-2020-204,PRJ-2020-204-SOV-05,729171.56
PRJ-2020-204,PRJ-2020-204-SOV-06,243222.85
PRJ-2020-204,PRJ-2020-204-SOV-07,2660470.67
PRJ-2020-204,PRJ-2020-204-SOV-08,1849312.79
PRJ-2020-204,PRJ-2020-204-SOV-09,1105861.0899999999
PRJ-2020-204,PRJ-2020-204-SOV-10,541212.56
PRJ-2020-204,PRJ-2020-204-SOV-11,277933.89
PRJ-2020-204,PRJ-2020-204-SOV-12,361469.52
PRJ-2020-205,PRJ-2020-205-SOV-03,165662.09
PRJ-2020-205,PRJ-2020-205-SOV-04,363834.72
PRJ-2020-205,PRJ-2020-205-SOV-05,305322.1
PRJ-2020-205,PRJ-2020-205-SOV-06,136603.29
PRJ-2020-205,PRJ-2020-205-SOV-07,786719.96
PRJ-2020-205,PRJ-2020-205-SOV-08,421704.11
PRJ-2020-205,PRJ-2020-205-SOV-09,514296.86
PRJ-2020-205,PRJ-2020-205-SOV-10,176425.13
PRJ-2020-205,PRJ-2020-205-SOV-11,121934.03
PRJ-2020-205,PRJ-2020-205-SOV-12,102554.60999999999
PRJ-2020-206,PRJ-2020-206-SOV-03,621906.55
PRJ-2020-206,PRJ-2020-206-SOV-04,768199.39
PRJ-2020-206,PRJ-2020-206-SOV-05,626620.08
PRJ-2020-206,PRJ-2020-206-SOV-06,363131.98
PRJ-2020-206,PRJ-2020-206-SOV-07,1985089.1
PRJ-2020-206,PRJ-2020-206-SOV-08,1684276.7
PRJ-2020-206,PRJ-2020-206-SOV-09,1215385.38
PRJ-2020-206,PRJ-2020-206-SOV-10,419247.24
PRJ-2020-206,PRJ-2020-206-SOV-11,160751.63
PRJ-2020-206,PRJ-2020-206-SOV-12,369375.88
PRJ-2020-207,PRJ-2020-207-SOV-03,106351.89
PRJ-2020-207,PRJ-2020-207-SOV-04,154636.72999999998
PRJ-2020-207,PRJ-2020-207-SOV-05,130099.91
PRJ-2020-207,PRJ-2020-207-SOV-06,81381.29000000001
PRJ-2020-207,PRJ-2020-207-SOV-07,407188.7
PRJ-2020-207,PRJ-2020-207-SOV-08,352519.36
PRJ-2020-207,PRJ-2020-207-SOV-09,256875.88
PRJ-2020-207,PRJ-2020-207-SOV-10,76473.71
PRJ-2020-207,PRJ-2020-207-SOV-11,66634.06999999999
PRJ-2020-207,PRJ-2020-207-SOV-12,88919.89
PRJ-2020-208,PRJ-2020-208-SOV-03,486795.77
PRJ-2020-208,PRJ-2020-208-SOV-04,500657.04
PRJ-2020-208,PRJ-2020-208-SOV-05,361564.18
PRJ-2020-208,PRJ-2020-208-SOV-06,241696.19
PRJ-2020-208,PRJ-2020-208-SOV-07,1824814.23
PRJ-2020-208,PRJ-2020-208-SOV-08,1003762.99
PRJ-2020-208,PRJ-2020-208-SOV-09,723581.11
PRJ-2020-208,PRJ-2020-208-SOV-10,296876.18000000005
PRJ-2020-208,PRJ-2020-208-SOV-11,128363.93
PRJ-2020-208,PRJ-2020-208-SOV-12,158202.89
PRJ-2020-209,PRJ-2020-209-SOV-03,379433.79
PRJ-2020-209,PRJ-2020-209-SOV-04,731810.37
PRJ-2020-209,PRJ-2020-209-SOV-05,519803.28
PRJ-2020-209,PRJ-2020-209-SOV-06,231536.65
PRJ-2020-209,PRJ-2020-209-SOV-07,1365472.35
PRJ-2020-209,PRJ-2020-209-SOV-08,1190086.63
PRJ-2020-209,PRJ-2020-209-SOV-09,697225.83
PRJ-2020-209,PRJ-2020-209-SOV-10,367764.47
PRJ-2020-209,PRJ-2020-209-SOV-11,194156.94
PRJ-2020-209,PRJ-2020-209-SOV-12,163140.38
PRJ-2020-210,PRJ-2020-210-SOV-03,510489.14
PRJ-2020-210,PRJ-2020-210-SOV-04,674092.74
PRJ-2020-210,PRJ-2020-210-SOV-05,546102.36
PRJ-2020-210,PRJ-2020-210-SOV-06,253775.46000000002
PRJ-2020-210,PRJ-2020-210-SOV-07,1956604.54
PRJ-2020-210,PRJ-2020-210-SOV-08,1127513.9000000001
PRJ-2020-210,PRJ-2020-210-SOV-09,825951.54
PRJ-2020-210,PRJ-2020-210-SOV-10,251528.52
PRJ-2020-210,PRJ-2020-210-SOV-11,218212.44
PRJ-2020-210,PRJ-2020-210-SOV-12,301565.68
PRJ-2020-211,PRJ-2020-211-SOV-03,1280786.79
PRJ-2020-211,PRJ-2020-211-SOV-04,1138027.4100000001
PRJ-2020-211,PRJ-2020-211-SOV-05,1062443.04
PRJ-2020-211,PRJ-2020-211-SOV-06,799581.35
PRJ-2020-211,PRJ-2020-211-SOV-07,5017884.52
PRJ-2020-211,PRJ-2020-211-SOV-08,2129179.8899999997
PRJ-2020-211,PRJ-2020-211-SOV-09,2303472.29
PRJ-2020-211,PRJ-2020-211-SOV-10,1458436.67
PRJ-2020-211,PRJ-2020-211-SOV-11,549476.88
PRJ-2020-211,PRJ-2020-211-SOV-12,630236.22
PRJ-2020-212,PRJ-2020-212-SOV-03,725772.6599999999
PRJ-2020-212,PRJ-2020-212-SOV-04,837725.25
PRJ-2020-212,PRJ-2020-212-SOV-05,795276.0
PRJ-2020-212,PRJ-2020-212-SOV-06,494044.2
PRJ-2020-212,PRJ-2020-212-SOV-07,3827758.98
PRJ-2020-212,PRJ-2020-212-SOV-08,2170311.74
PRJ-2020-212,PRJ-2020-212-SOV-09,1926061.81
PRJ-2020-212,PRJ-2020-212-SOV-10,823866.75
PRJ-2020-212,PRJ-2020-212-SOV-11,619174.3
PRJ-2020-212,PRJ-2020-212-SOV-12,535691.04
PRJ-2020-213,PRJ-2020-213-SOV-03,110539.3
PRJ-2020-213,PRJ-2020-213-SOV-04,154572.53
PRJ-2020-213,PRJ-2020-213-SOV-05,107280.71
PRJ-2020-213,PRJ-2020-213-SOV-06,60953.17
PRJ-2020-213,PRJ-2020-213-SOV-07,366390.64999999997
PRJ-2020-213,PRJ-2020-213-SOV-08,176362.18
PRJ-2020-213,PRJ-2020-213-SOV-09,200699.32
PRJ-2020-213,PRJ-2020-213-SOV-10,96138.41
PRJ-2020-213,PRJ-2020-213-SOV-11,42064.630000000005
PRJ-2020-213,PRJ-2020-213-SOV-12,36082.89
PRJ-2020-214,PRJ-2020-214-SOV-03,351476.99
PRJ-2020-214,PRJ-2020-214-SOV-04,613018.4
PRJ-2020-214,PRJ-2020-214-SOV-05,412511.63
PRJ-2020-214,PRJ-2020-214-SOV-06,228734.95
PRJ-2020-214,PRJ-2020-214-SOV-07,1499735.51
PRJ-2020-214,PRJ-2020-214-SOV-08,799474.0800000001
PRJ-2020-214,PRJ-2020-214-SOV-09,692040.47
PRJ-2020-214,PRJ-2020-214-SOV-10,238926.53
PRJ-2020-214,PRJ-2020-214-SOV-11,176826.36000000002
PRJ-2020-214,PRJ-2020-214-SOV-12,177432.9
PRJ-2020-215,PRJ-2020-215-SOV-03,603247.21
PRJ-2020-215,PRJ-2020-215-SOV-04,1244155.56
PRJ-2020-215,PRJ-2020-215-SOV-05,774516.0
PRJ-2020-215,PRJ-2020-215-SOV-06,464748.20999999996
PRJ-2020-215,PRJ-2020-215-SOV-07,3380596.8899999997
PRJ-2020-215,PRJ-2020-215-SOV-08,1868845.9
PRJ-2020-215,PRJ-2020-215-SOV-09,1490482.21
PRJ-2020-215,PRJ-2020-215-SOV-10,608226.79
PRJ-2020-215,PRJ-2020-215-SOV-11,235413.13
PRJ-2020-215,PRJ-2020-215-SOV-12,389758.2
PRJ-2020-216,PRJ-2020-216-SOV-03,1794620.34
PRJ-2020-216,PRJ-2020-216-SOV-04,2695951.73
PRJ-2020-216,PRJ-2020-216-SOV-05,1572478.92
PRJ-2020-216,PRJ-2020-216-SOV-06,898960.68
PRJ-2020-216,PRJ-2020-216-SOV-07,4964312.95
PRJ-2020-216,PRJ-2020-216-SOV-08,4281298.92
PRJ-2020-216,PRJ-2020-216-SOV-09,2523437.44
PRJ-2020-216,PRJ-2020-216-SOV-10,1398881.35
PRJ-2020-216,PRJ-2020-216-SOV-11,1007519.4299999999
PRJ-2020-216,PRJ-2020-216-SOV-12,726300.23
PRJ-2020-217,PRJ-2020-217-SOV-03,87928.08
PRJ-2020-217,PRJ-2020-217-SOV-04,185369.03
PRJ-2020-217,PRJ-2020-217-SOV-05,114429.41
PRJ-2020-217,PRJ-2020-217-SOV-06,71936.85
PRJ-2020-217,PRJ-2020-217-SOV-07,505858.11
PRJ-2020-217,PRJ-2020-217-SOV-08,305138.24
PRJ-2020-217,PRJ-2020-217-SOV-09,249144.12999999998
PRJ-2020-217,PRJ-2020-217-SOV-10,123308.76
PRJ-2020-217,PRJ-2020-217-SOV-11,58009.880000000005
PRJ-2020-217,PRJ-2020-217-SOV-12,78691.94
PRJ-2020-218,PRJ-2020-218-SOV-03,475661.67000000004
PRJ-2020-218,PRJ-2020-218-SOV-04,353300.42
PRJ-2020-218,PRJ-2020-218-SOV-05,357488.79
PRJ-2020-218,PRJ-2020-218-SOV-06,131380.45
PRJ-2020-218,PRJ-2020-218-SOV-07,1048035.06
PRJ-2020-218,PRJ-2020-218-SOV-08,808339.42
PRJ-2020-218,PRJ-2020-218-SOV-09,786102.13
PRJ-2020-218,PRJ-2020-218-SOV-10,341074.81
PRJ-2020-218,PRJ-2020-218-SOV-11,128409.48999999999
PRJ-2020-218,PRJ-2020-218-SOV-12,143199.45
PRJ-2020-219,PRJ-2020-219-SOV-03,922877.6499999999
PRJ-2020-219,PRJ-2020-219-SOV-04,970143.86
PRJ-2020-219,PRJ-2020-219-SOV-05,983138.8200000001
PRJ-2020-219,PRJ-2020-219-SOV-06,590407.63
PRJ-2020-219,PRJ-2020-219-SOV-07,3727043.2800000003
PRJ-2020-219,PRJ-2020-219-SOV-08,1669195.1800000002
PRJ-2020-219,PRJ-2020-219-SOV-09,2110855.02
PRJ-2020-219,PRJ-2020-219-SOV-10,475807.4
PRJ-2020-219,PRJ-2020-219-SOV-11,482538.47000000003
PRJ-2020-219,PRJ-2020-219-SOV-12,368146.65
PRJ-2020-220,PRJ-2020-220-SOV-03,729829.98
PRJ-2020-220,PRJ-2020-220-SOV-04,819934.55
PRJ-2020-220,PRJ-2020-220-SOV-05,584913.83
PRJ-2020-220,PRJ-2020-220-SOV-06,329408.65
PRJ-2020-220,PRJ-2020-220-SOV-07,2001991.78
PRJ-2020-220,PRJ-2020-220-SOV-08,1474551.77
PRJ-2020-220,PRJ-2020-220-SOV-09,774668.24
PRJ-2020-220,PRJ-2020-220-SOV-10,624957.83
PRJ-2020-220,PRJ-2020-220-SOV-11,221388.1
PRJ-2020-220,PRJ-2020-220-SOV-12,335235.45
PRJ-2020-221,PRJ-2020-221-SOV-03,393890.68
PRJ-2020-221,PRJ-2020-221-SOV-04,434639.99
PRJ-2020-221,PRJ-2020-221-SOV-05,525592.6799999999
PRJ-2020-221,PRJ-2020-221-SOV-06,147040.88
PRJ-2020-221,PRJ-2020-221-SOV-07,1297208.93
PRJ-2020-221,PRJ-2020-221-SOV-08,904163.4
PRJ-2020-221,PRJ-2020-221-SOV-09,761120.0700000001
PRJ-2020-221,PRJ-2020-221-SOV-10,484502.44
PRJ-2020-221,PRJ-2020-221-SOV-11,128416.55
PRJ-2020-221,PRJ-2020-221-SOV-12,276380.39
PRJ-2020-222,PRJ-2020-222-SOV-03,391579.48
PRJ-2020-222,PRJ-2020-222-SOV-04,471669.32
PRJ-2020-222,PRJ-2020-222-SOV-05,230458.99
PRJ-2020-222,PRJ-2020-222-SOV-06,199912.32
PRJ-2020-222,PRJ-2020-222-SOV-07,950899.78
PRJ-2020-222,PRJ-2020-222-SOV-08,645588.59
PRJ-2020-222,PRJ-2020-222-SOV-09,703907.71
PRJ-2020-222,PRJ-2020-222-SOV-10,249079.55
PRJ-2020-222,PRJ-2020-222-SOV-11,134867.63
PRJ-2020-222,PRJ-2020-222-SOV-12,134753.59
PRJ-2020-223,PRJ-2020-223-SOV-03,196723.59000000003
PRJ-2020-223,PRJ-2020-223-SOV-04,320632.81
PRJ-2020-223,PRJ-2020-223-SOV-05,224914.77000000002
PRJ-2020-223,PRJ-2020-223-SOV-06,152687.35
PRJ-2020-223,PRJ-2020-223-SOV-07,875884.53
PRJ-2020-223,PRJ-2020-223-SOV-08,460296.7
PRJ-2020-223,PRJ-2020-223-SOV-09,532931.88
PRJ-2020-223,PRJ-2020-223-SOV-10,197723.32
PRJ-2020-223,PRJ-2020-223-SOV-11,68891.94
PRJ-2020-223,PRJ-2020-223-SOV-12,169108.29
PRJ-2020-224,PRJ-2020-224-SOV-03,601327.37
PRJ-2020-224,PRJ-2020-224-SOV-04,813304.52
PRJ-2020-224,PRJ-2020-224-SOV-05,679648.84
PRJ-2020-224,PRJ-2020-224-SOV-06,338769.78
PRJ-2020-224,PRJ-2020-224-SOV-07,2159501.1
PRJ-2020-224,PRJ-2020-224-SOV-08,1463439.15
PRJ-2020-224,PRJ-2020-224-SOV-09,850939.82
PRJ-2020-224,PRJ-2020-224-SOV-10,333205.18
PRJ-2020-224,PRJ-2020-224-SOV-11,252745.84
PRJ-2020-224,PRJ-2020-224-SOV-12,301195.47
PRJ-2020-225,PRJ-2020-225-SOV-03,180040.92
PRJ-2020-225,PRJ-2020-225-SOV-04,160943.64
PRJ-2020-225,PRJ-2020-225-SOV-05,214541.94
PRJ-2020-225,PRJ-2020-225-SOV-06,83114.03
PRJ-2020-225,PRJ-2020-225-SOV-07,503821.65
PRJ-2020-225,PRJ-2020-225-SOV-08,367839.97
PRJ-2020-225,PRJ-2020-225-SOV-09,327348.54
PRJ-2020-225,PRJ-2020-225-SOV-10,155782.89
PRJ-2020-225,PRJ-2020-225-SOV-11,71499.17
PRJ-2020-225,PRJ-2020-225-SOV-12,80384.97
PRJ-2020-226,PRJ-2020-226-SOV-03,1901123.6500000001
PRJ-2020-226,PRJ-2020-226-SOV-04,1361131.6099999999
PRJ-2020-226,PRJ-2020-226-SOV-05,1356044.04
PRJ-2020-226,PRJ-2020-226-SOV-06,1377931.44
PRJ-2020-226,PRJ-2020-226-SOV-07,6809100.67
PRJ-2020-226,PRJ-2020-226-SOV-08,3909266.29
PRJ-2020-226,PRJ-2020-226-SOV-09,3159829.54
PRJ-2020-226,PRJ-2020-226-SOV-10,1729235.56
PRJ-2020-226,PRJ-2020-226-SOV-11,808633.22
PRJ-2020-226,PRJ-2020-226-SOV-12,718855.9299999999
PRJ-2020-227,PRJ-2020-227-SOV-03,1258911.37
PRJ-2020-227,PRJ-2020-227-SOV-04,1231870.73
PRJ-2020-227,PRJ-2020-227-SOV-05,561468.9299999999
PRJ-2020-227,PRJ-2020-227-SOV-06,758502.0700000001
PRJ-2020-227,PRJ-2020-227-SOV-07,3550764.9
PRJ-2020-227,PRJ-2020-227-SOV-08,1832556.93
PRJ-2020-227,PRJ-2020-227-SOV-09,1709827.1800000002
PRJ-2020-227,PRJ-2020-227-SOV-10,719702.5700000001
PRJ-2020-227,PRJ-2020-227-SOV-11,343201.03
PRJ-2020-227,PRJ-2020-227-SOV-12,412907.52
PRJ-2020-228,PRJ-2020-228-SOV-03,383507.04
PRJ-2020-228,PRJ-2020-228-SOV-04,231370.55
PRJ-2020-228,PRJ-2020-228-SOV-05,351166.84
PRJ-2020-228,PRJ-2020-228-SOV-06,175975.91
PRJ-2020-228,PRJ-2020-228-SOV-07,930217.31
PRJ-2020-228,PRJ-2020-228-SOV-08,574207.38
PRJ-2020-228,PRJ-2020-228-SOV-09,583198.0599999999
PRJ-2020-228,PRJ-2020-228-SOV-10,257133.03
PRJ-2020-228,PRJ-2020-228-SOV-11,101915.76000000001
PRJ-2020-228,PRJ-2020-228-SOV-12,168772.36000000002
PRJ-2020-229,PRJ-2020-229-SOV-03,236179.59
PRJ-2020-229,PRJ-2020-229-SOV-04,208007.89
PRJ-2020-229,PRJ-2020-229-SOV-05,229861.15
PRJ-2020-229,PRJ-2020-229-SOV-06,154202.59
PRJ-2020-229,PRJ-2020-229-SOV-07,632883.77
PRJ-2020-229,PRJ-2020-229-SOV-08,516478.95
PRJ-2020-229,PRJ-2020-229-SOV-09,521606.68
PRJ-2020-229,PRJ-2020-229-SOV-10,208369.65
PRJ-2020-229,PRJ-2020-229-SOV-11,81623.45
PRJ-2020-229,PRJ-2020-229-SOV-12,131173.8
PRJ-2020-230,PRJ-2020-230-SOV-03,291886.85
PRJ-2020-230,PRJ-2020-230-SOV-04,258854.99
PRJ-2020-230,PRJ-2020-230-SOV-05,207137.93
PRJ-2020-230,PRJ-2020-230-SOV-06,89124.23999999999
PRJ-2020-230,PRJ-2020-230-SOV-07,887799.94
PRJ-2020-230,PRJ-2020-230-SOV-08,433555.75
PRJ-2020-230,PRJ-2020-230-SOV-09,363399.04000000004
PRJ-2020-230,PRJ-2020-230-SOV-10,196529.48
PRJ-2020-230,PRJ-2020-230-SOV-11,118231.09
PRJ-2020-230,PRJ-2020-230-SOV-12,157832.11
PRJ-2020-231,PRJ-2020-231-SOV-03,287401.99
PRJ-2020-231,PRJ-2020-231-SOV-04,426636.44
PRJ-2020-231,PRJ-2020-231-SOV-05,295740.8
PRJ-2020-231,PRJ-2020-231-SOV-06,219115.12
PRJ-2020-231,PRJ-2020-231-SOV-07,1234585.37
PRJ-2020-231,PRJ-2020-231-SOV-08,1121318.58
PRJ-2020-231,PRJ-2020-231-SOV-09,730782.69
PRJ-2020-231,PRJ-2020-231-SOV-10,185031.66999999998
PRJ-2020-231,PRJ-2020-231-SOV-11,142821.78999999998
PRJ-2020-231,PRJ-2020-231-SOV-12,218746.62
PRJ-2020-232,PRJ-2020-232-SOV-03,172569.07
PRJ-2020-232,PRJ-2020-232-SOV-04,241370.43
PRJ-2020-232,PRJ-2020-232-SOV-05,198708.38999999998
PRJ-2020-232,PRJ-2020-232-SOV-06,105331.15
PRJ-2020-232,PRJ-2020-232-SOV-07,829629.77
PRJ-2020-232,PRJ-2020-232-SOV-08,475212.14999999997
PRJ-2020-232,PRJ-2020-232-SOV-09,529799.31
PRJ-2020-232,PRJ-2020-232-SOV-10,187179.9
PRJ-2020-232,PRJ-2020-232-SOV-11,100581.53
PRJ-2020-232,PRJ-2020-232-SOV-12,91179.66
PRJ-2020-233,PRJ-2020-233-SOV-03,157042.55
PRJ-2020-233,PRJ-2020-233-SOV-04,167939.81
PRJ-2020-233,PRJ-2020-233-SOV-05,127455.01000000001
PRJ-2020-233,PRJ-2020-233-SOV-06,80451.51000000001
PRJ-2020-233,PRJ-2020-233-SOV-07,358272.68
PRJ-2020-233,PRJ-2020-233-SOV-08,425961.02
PRJ-2020-233,PRJ-2020-233-SOV-09,280912.33999999997
PRJ-2020-233,PRJ-2020-233-SOV-10,109042.89
PRJ-2020-233,PRJ-2020-233-SOV-11,56021.27
PRJ-2020-233,PRJ-2020-233-SOV-12,67781.78
PRJ-2020-234,PRJ-2020-234-SOV-03,609821.75
PRJ-2020-234,PRJ-2020-234-SOV-04,498077.35000000003
PRJ-2020-234,PRJ-2020-234-SOV-05,758842.22
PRJ-2020-234,PRJ-2020-234-SOV-06,302670.38
PRJ-2020-234,PRJ-2020-234-SOV-07,1795102.69
PRJ-2020-234,PRJ-2020-234-SOV-08,1700100.5799999998
PRJ-2020-234,PRJ-2020-234-SOV-09,1341992.69
PRJ-2020-234,PRJ-2020-234-SOV-10,698122.38
PRJ-2020-234,PRJ-2020-234-SOV-11,275164.70999999996
PRJ-2020-234,PRJ-2020-234-SOV-12,226800.67
PRJ-2020-235,PRJ-2020-235-SOV-03,634391.78
PRJ-2020-235,PRJ-2020-235-SOV-04,822527.29
PRJ-2020-235,PRJ-2020-235-SOV-05,509152.43
PRJ-2020-235,PRJ-2020-235-SOV-06,295301.70999999996
PRJ-2020-235,PRJ-2020-235-SOV-07,2327257.83
PRJ-2020-235,PRJ-2020-235-SOV-08,1085194.56
PRJ-2020-235,PRJ-2020-235-SOV-09,902594.34
PRJ-2020-235,PRJ-2020-235-SOV-10,583525.8300000001
PRJ-2020-235,PRJ-2020-235-SOV-11,295775.97
PRJ-2020-235,PRJ-2020-235-SOV-12,308205.2
PRJ-2020-236,PRJ-2020-236-SOV-03,382160.84
PRJ-2020-236,PRJ-2020-236-SOV-04,397410.35
