project_id,sov_line_id,project_name,gc_name,realized_margin,bid_margin,margin_erosion,total_variance,labor_overrun_ratio,material_overrun_ratio,original_contract_value,contract_date,substantial_completion_date,retention_pct,payment_terms,scheduled_value,total_estimated_budget,budget_coverage,estimated_labor_hours,estimated_labor_cost,estimated_material_cost,estimated_equipment_cost,estimated_sub_cost,estimated_budget,actual_total_cost,total_labor_cost,total_hours_st,total_hours_ot,total_hours,unique_employees,material_total_cost,total_billed,pct_complete,pct_billed,billing_gap,retention_held,total_co_amount,rfi_count,risk_score,underbilling_flag,overbilling_flag,closeout_flag,retention_flag,true_closeout_issue,key_assumptions,anomaly_flag,flag_reason
PRJ-2020-174,PRJ-2020-174-SOV-12,Louisville Cloud Campus Phase 1 - Cooling,JE Dunn,0.100110139546474,0.2825940692748567,0.1824839297283826,62545.71000000002,0.7154796637309848,2.0,8026000,2020-03-23,2021-12-09,0.1,Net 30,364800,9036076.841,1.126,3750,249800,0,0,299100,548900.0,312345.71,178726.82,1996,104,2100,251,133618.89,355500,97.5,97.45065789473684,0.0493421052631504,797480.0,0.0,85,2,True,False,False,True,False,Insulation by specialty sub; pricing based on current bid,1,"material_overrun, underbilling"
PRJ-2020-175,PRJ-2020-175-SOV-11,Baltimore Senior Living - HVAC Upgrade,DPR Construction,0.4718845427417133,0.3264622165090441,-0.1454223262326691,-228960.96999999997,0.3713906738406354,1.068,21782000,2020-01-13,2021-05-01,0.1,Net 30,699700,22657537.806,1.04,6416,390300,239400,0,0,673066.667,400739.03,144953.78,1582,96,1678,195,255785.25,682600,97.6,97.55609546948692,0.0439045305130747,2161790.0,125000.0,41,5,True,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning,0,underbilling
PRJ-2020-176,PRJ-2020-176-SOV-10,Chicago Regional Medical Center - HVAC Upgrade,Skanska USA,0.497390052523484,0.2622032928184236,-0.2351867597050603,-1867913.87,0.0539895839721966,0.986,29701000,2020-03-06,2021-08-03,0.1,Net 30,2658500,32980212.29,1.11,29677,1956600,1207900,0,0,3509782.353,1296586.13,105636.02,1200,70,1270,152,1190950.11,2593600,97.6,97.5587737445928,0.0412262554071816,2949600.0,0.0,50,2,True,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule,0,underbilling
PRJ-2020-177,PRJ-2020-177-SOV-12,Atlanta Corporate Campus - HVAC Systems,Turner Construction,0.4605173613834908,0.3118737742913175,-0.1486435870921733,-128484.86,0.2015585701981051,2.0,11218000,2020-02-25,2021-01-22,0.1,Net 30,546100,11593900.172,1.034,5668,348300,0,0,413000,761300.0,219815.14,70202.85,752,40,792,92,149612.29,532200,97.5,97.45467863028748,0.0453213697125107,1113170.0,87700.0,32,5,True,False,False,True,False,Insulation by specialty sub; pricing based on current bid,1,"material_overrun, underbilling"
PRJ-2020-180,PRJ-2020-180-SOV-06,Kansas City Senior Living - HVAC Upgrade,Mortenson,0.137629252631579,0.2608654970760234,0.1232362444444444,-50509.19,0.7426498481561823,1.069,8550000,2020-01-20,2022-01-17,0.1,Net 30,333400,9209259.46,1.077,3790,230500,127800,0,0,383911.111,307790.81,171180.79,1838,130,1968,229,136610.02,332900,99.9,99.8500299940012,0.0499700059988015,849690.0,267300.0,68,5,True,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,1,underbilling
PRJ-2020-180,PRJ-2020-180-SOV-08,Kansas City Senior Living - HVAC Upgrade,Mortenson,0.137629252631579,0.2608654970760234,0.1232362444444444,755130.7599999998,0.5433714285714286,2.0,8550000,2020-01-20,2022-01-17,0.1,Net 30,1114100,9209259.46,1.077,4983,303100,0,836200,0,1155252.632,1058230.7599999998,164695.88,1824,102,1926,228,893534.8799999999,1111400,99.8,99.75765191634504,0.0423480836549572,849690.0,40900.0,68,4,True,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access,1,"material_overrun, underbilling"
PRJ-2020-180,PRJ-2020-180-SOV-09,Kansas City Senior Living - HVAC Upgrade,Mortenson,0.137629252631579,0.2608654970760234,0.1232362444444444,595645.73,2.922664767255217,2.0,8550000,2020-01-20,2022-01-17,0.1,Net 30,504900,9209259.46,1.077,2049,124600,0,333200,0,471644.444,720245.73,364164.03,3980,252,4232,483,356081.7,504400,99.9,99.9009704892058,-0.000970489205784,849690.0,140800.0,68,3,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub,1,"labor_overrun, material_overrun"
PRJ-2020-180,PRJ-2020-180-SOV-12,Kansas City Senior Living - HVAC Upgrade,Mortenson,0.137629252631579,0.2608654970760234,0.1232362444444444,88318.22999999998,0.798488045782111,2.0,8550000,2020-01-20,2022-01-17,0.1,Net 30,345500,9209259.46,1.077,3878,235900,0,0,258600,494500.0,324218.23,188363.33,1996,82,2078,248,135854.9,337400,97.7,97.65557163531116,0.044428364688855,849690.0,248700.0,68,5,True,False,False,True,False,Insulation by specialty sub; pricing based on current bid,1,"material_overrun, underbilling"
PRJ-2020-181,PRJ-2020-181-SOV-05,Oklahoma City Medical Campus - New HVAC Installation,Skanska USA,0.5242850055088276,0.2303334856098675,-0.29395151989896,-3141441.2,0.0554154767020688,0.955,37213000,2020-03-07,2021-07-15,0.1,Net 30,4190600,43328150.258,1.164,47880,3257800,1436100,0,0,5055877.778,1552458.8,180532.54,1986,114,2100,246,1371926.26,4184500,99.9,99.85443611893284,0.045563881067153,3695250.0,2128500.0,30,5,True,False,False,True,False,Copper pricing based on current market rates,1,"high_co_amount, underbilling"
PRJ-2020-184,PRJ-2020-184-SOV-01,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,378228.4,3.4595434574976123,0.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,339200,5867160.818,1.008,3524,209400,136800,0,0,346200.0,724428.4,724428.4,8010,452,8462,957,0.0,339200,100.0,100.0,0.0,578620.0,0.0,78,0,False,False,False,True,False,Clear site access; no coordination delays; standard PM staffing,1,"low_margin, labor_overrun"
PRJ-2020-184,PRJ-2020-184-SOV-02,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,117189.92,3.0357221260815823,0.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,149900,5867160.818,1.008,1362,80900,47500,0,0,128400.0,245589.92,245589.92,2658,160,2818,328,0.0,149900,100.0,100.0,0.0,578620.0,250900.0,78,3,False,False,False,True,False,Submittals prepared in-house; standard review cycles,1,"low_margin, labor_overrun"
PRJ-2020-184,PRJ-2020-184-SOV-03,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,-7878.830000000016,0.9461161854304636,1.094,5820000,2020-01-26,2022-04-30,0.1,Net 30,575900,5867160.818,1.008,6352,377500,132200,0,0,576317.647,501821.17,357158.86,3994,208,4202,494,144662.31,574900,99.8,99.8263587428373,-0.0263587428373028,578620.0,178200.0,78,3,False,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability,0,low_margin
PRJ-2020-184,PRJ-2020-184-SOV-04,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,-61621.070000000065,0.8351883460236886,1.094,5820000,2020-01-26,2022-04-30,0.1,Net 30,700200,5867160.818,1.008,7955,472800,173100,0,0,764100.0,584278.9299999999,394877.05,4280,254,4534,526,189401.88,699700,99.9,99.92859183090546,-0.0285918309054551,578620.0,232400.0,78,3,False,False,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas,0,low_margin
PRJ-2020-184,PRJ-2020-184-SOV-05,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,66080.09999999998,1.133215652687537,1.094,5820000,2020-01-26,2022-04-30,0.1,Net 30,603000,5867160.818,1.008,5698,338600,223400,0,0,599622.222,628080.1,383706.82,4122,254,4376,515,244373.28,602600,99.9,99.93366500829188,-0.0336650082918623,578620.0,439700.0,78,3,False,False,False,True,False,Copper pricing based on current market rates,1,low_margin
PRJ-2020-184,PRJ-2020-184-SOV-06,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,20818.660000000033,1.057603023983316,1.094,5820000,2020-01-26,2022-04-30,0.1,Net 30,306700,5867160.818,1.008,3227,191800,103800,0,0,316911.111,316418.66000000003,202848.26,2238,140,2378,282,113570.4,306500,99.9,99.93478969677209,-0.0347896967720799,578620.0,129700.0,78,3,False,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,0,low_margin
PRJ-2020-184,PRJ-2020-184-SOV-07,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,639579.6599999999,2.013612450199203,2.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,723100,5867160.818,1.008,1690,100400,0,491700,0,597384.211,739979.6599999999,202166.69,2224,136,2360,279,537812.97,722000,99.8,99.84787719540866,-0.0478771954086596,578620.0,325600.0,78,4,False,True,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP,1,"low_margin, labor_overrun, material_overrun"
PRJ-2020-184,PRJ-2020-184-SOV-08,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,604965.55,1.562195700636943,2.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,628900,5867160.818,1.008,2114,125600,0,488600,0,620810.526,730565.55,196211.78,2156,152,2308,271,534353.77,628500,99.9,99.93639688344727,-0.0363968834472814,578620.0,106200.0,78,3,False,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access,1,"low_margin, labor_overrun, material_overrun"
PRJ-2020-184,PRJ-2020-184-SOV-09,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,696897.98,4.8805155216284986,2.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,471100,5867160.818,1.008,1324,78600,0,358300,0,445633.333,775497.98,383608.52,4180,250,4430,516,391889.46,470800,99.9,99.93631925281257,-0.0363192528125608,578620.0,94500.0,78,3,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub,1,"low_margin, labor_overrun, material_overrun"
PRJ-2020-184,PRJ-2020-184-SOV-10,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,-20997.280000000028,0.8517064935064935,1.094,5820000,2020-01-26,2022-04-30,0.1,Net 30,458000,5867160.818,1.008,4147,246400,165900,0,0,455782.353,391302.72,209860.48,2366,120,2486,292,181442.24,447200,97.6,97.64192139737992,-0.041921397379923,578620.0,331700.0,78,4,False,True,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule,1,low_margin
PRJ-2020-184,PRJ-2020-184-SOV-11,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,141129.09999999998,1.952965781922525,1.094,5820000,2020-01-26,2022-04-30,0.1,Net 30,223600,5867160.818,1.008,2347,139400,88400,0,0,243288.889,368929.1,272243.43,3000,162,3162,371,96685.67,218400,97.7,97.67441860465117,0.0255813953488512,578620.0,85100.0,78,3,False,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning,1,"low_margin, labor_overrun"
PRJ-2020-184,PRJ-2020-184-SOV-12,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,132102.77999999997,1.1319575571667595,2.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,273200,5867160.818,1.008,3018,179300,0,0,199800,379100.0,311402.77999999997,202959.99,2210,138,2348,272,108442.79,266900,97.7,97.69399707174232,0.0060029282576863,578620.0,169000.0,78,3,False,False,False,True,False,Insulation by specialty sub; pricing based on current bid,1,"low_margin, material_overrun"
PRJ-2020-184,PRJ-2020-184-SOV-13,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,-20962.44,0.7379695,0.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,145500,5867160.818,1.008,1347,80000,0,0,106400,186400.0,59037.56,59037.56,642,44,686,83,0.0,142500,97.9,97.9381443298969,-0.0381443298968946,578620.0,46900.0,78,2,False,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed,0,low_margin
PRJ-2020-184,PRJ-2020-184-SOV-14,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,-59809.869999999995,0.8191713064713065,0.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,124200,5867160.818,1.008,1378,81900,45000,0,0,131210.526,67090.13,67090.13,720,30,750,91,0.0,121600,97.9,97.90660225442836,-0.0066022544283441,578620.0,116500.0,78,3,False,False,False,True,False,Startup includes 2 weeks of system commissioning support,0,low_margin
PRJ-2020-184,PRJ-2020-184-SOV-15,San Antonio Cloud Campus Phase 1 - Cooling,Skanska USA,-0.1166689553264603,0.330807560137457,0.4474765154639174,-21409.339999999997,1.0746192913385828,0.0,5820000,2020-01-26,2022-04-30,0.1,Net 30,97500,5867160.818,1.008,855,50800,25200,0,0,76000.0,54590.66,54590.66,598,30,628,74,0.0,95500,97.9,97.94871794871794,-0.0487179487179361,578620.0,0.0,78,1,False,True,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",1,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-01,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,121737.12,2.494867674586033,0.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,236700,4145768.447,1.093,2089,138900,85900,0,0,224800.0,346537.12,346537.12,3754,228,3982,465,0.0,236700,100.0,100.0,0.0,376770.0,0.0,49,0,False,False,False,True,False,Clear site access; no coordination delays; standard PM staffing,0,"low_margin, labor_overrun"
PRJ-2020-185,PRJ-2020-185-SOV-02,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,58252.23999999999,2.5305335473515247,0.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,92700,4145768.447,1.093,937,62300,37100,0,0,99400.0,157652.24,157652.24,1698,102,1800,210,0.0,92700,100.0,100.0,0.0,376770.0,107900.0,49,3,False,False,False,True,False,Submittals prepared in-house; standard review cycles,0,"low_margin, labor_overrun"
PRJ-2020-185,PRJ-2020-185-SOV-03,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,-53861.640000000014,0.7811452554744526,0.978,3792000,2020-03-24,2021-10-09,0.1,Net 30,380000,4145768.447,1.093,3502,232900,130100,0,0,404100.0,309138.36,181928.73,2046,110,2156,256,127209.63,379100,99.8,99.76315789473684,0.0368421052631475,376770.0,0.0,49,0,False,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability,0,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-04,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,-91061.95,0.6708013842124952,0.978,3792000,2020-03-24,2021-10-09,0.1,Net 30,392900,4145768.447,1.093,4020,267300,138000,0,0,472125.0,314238.05,179305.21,1978,72,2050,248,134932.84,391900,99.7,99.74548231102062,-0.0454823110206206,376770.0,33200.0,49,3,False,True,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas,0,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-05,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,-41407.130000000005,0.8450080787781351,0.978,3792000,2020-03-24,2021-10-09,0.1,Net 30,414900,4145768.447,1.093,3742,248800,128300,0,0,404744.444,335692.87,210238.01,2294,142,2436,286,125454.86,414200,99.8,99.83128464690289,-0.0312846469028755,376770.0,0.0,49,0,False,False,False,True,False,Copper pricing based on current market rates,0,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-06,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,-54995.42999999999,0.653239908556499,0.978,3792000,2020-03-24,2021-10-09,0.1,Net 30,260300,4145768.447,1.093,2303,153100,85900,0,0,256011.111,184004.57,100011.03,1130,58,1188,142,83993.54,259900,99.8,99.84633115635803,-0.0463311563580504,376770.0,0.0,49,1,False,True,False,True,False,Refrigerant pricing per current market; lineset routing direct,0,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-07,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,333679.92000000004,0.6761028178694158,2.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,512300,4145768.447,1.093,2188,145500,0,389600,0,542757.895,479179.92,98372.96,1086,52,1138,135,380806.96,511700,99.9,99.8828811243412,0.0171188756587952,376770.0,0.0,49,0,False,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP,0,"low_margin, material_overrun"
PRJ-2020-185,PRJ-2020-185-SOV-08,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,320887.20999999996,1.2747542538354255,2.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,406300,4145768.447,1.093,1079,71700,0,308100,0,383573.684,392587.21,91399.88,1030,50,1080,129,301187.32999999996,405800,99.9,99.87693822298796,0.0230617770120602,376770.0,0.0,49,0,False,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access,0,"low_margin, labor_overrun, material_overrun"
PRJ-2020-185,PRJ-2020-185-SOV-09,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,331807.1,2.6470126329787234,2.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,249200,4145768.447,1.093,1132,75200,0,212700,0,296255.556,407007.1,199055.35,2148,128,2276,263,207951.75,248900,99.9,99.87961476725522,0.0203852327447862,376770.0,15000.0,49,2,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub,0,"low_margin, labor_overrun, material_overrun"
PRJ-2020-185,PRJ-2020-185-SOV-10,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,-77899.22999999998,0.582753829201102,0.978,3792000,2020-03-24,2021-10-09,0.1,Net 30,262800,4145768.447,1.093,2730,181500,97300,0,0,310829.412,200900.77,105769.82,1156,62,1218,144,95130.95,256400,97.6,97.56468797564688,0.0353120243531179,376770.0,15000.0,49,2,False,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule,0,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-11,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,22384.859999999982,1.1957248360655737,0.978,3792000,2020-03-24,2021-10-09,0.1,Net 30,167000,4145768.447,1.093,1835,122000,69300,0,0,204855.556,213684.86,145878.43,1608,84,1692,202,67806.43,163000,97.6,97.60479041916167,-0.0047904191616794,376770.0,0.0,49,0,False,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning,0,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-12,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,54819.07000000001,0.9371228983186548,2.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,187300,4145768.447,1.093,1878,124900,0,0,153300,278200.0,179719.07,117046.65,1234,92,1326,152,62672.420000000006,182700,97.5,97.54404698344902,-0.0440469834490215,376770.0,33200.0,49,3,False,True,False,True,False,Insulation by specialty sub; pricing based on current bid,0,"low_margin, material_overrun"
PRJ-2020-185,PRJ-2020-185-SOV-13,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,-15495.580000000002,0.7125124304267161,0.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,95700,4145768.447,1.093,811,53900,0,0,78300,132200.0,38404.42,38404.42,456,24,480,59,0.0,93600,97.8,97.80564263322884,-0.0056426332288452,376770.0,15000.0,49,2,False,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed,0,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-14,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,-32579.75,0.8569815891472868,0.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,79000,4145768.447,1.093,777,51600,25200,0,0,79515.789,44220.25,44220.25,484,18,502,61,0.0,77400,98.0,97.9746835443038,0.0253164556961991,376770.0,0.0,49,0,False,False,False,True,False,Startup includes 2 weeks of system commissioning support,0,low_margin
PRJ-2020-185,PRJ-2020-185-SOV-15,Baltimore Apartment Complex - MEP,DPR Construction,0.0393180274261603,0.2660601265822784,0.2267420991561181,-16460.769999999997,1.032021447028424,0.0,3792000,2020-03-24,2021-10-09,0.1,Net 30,54900,4145768.447,1.093,583,38700,17700,0,0,56400.0,39939.23,39939.23,454,20,474,58,0.0,53700,97.8,97.81420765027322,-0.0142076502732209,376770.0,65400.0,49,3,False,False,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",0,low_margin
PRJ-2020-186,PRJ-2020-186-SOV-06,Atlanta Medical Campus - New HVAC Installation,Turner Construction,0.5110904773077205,0.2900395923454799,-0.2210508849622406,-701740.56,0.1046009053812802,1.001,27278000,2020-01-20,2021-03-04,0.1,Net 30,1272100,29505725.791,1.082,12075,784200,513400,0,0,1384733.333,595859.44,82028.03,876,40,916,109,513831.41,1267700,99.7,99.6541152425124,0.0458847574876131,2709230.0,0.0,50,2,True,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,0,underbilling
PRJ-2020-187,PRJ-2020-187-SOV-03,Las Vegas Corporate Campus - HVAC Systems,DPR Construction,0.409441869124424,0.2681566820276497,-0.1412851870967742,-489032.11,0.2375999685287175,0.985,10850000,2020-02-08,2021-07-29,0.1,Net 30,895500,11813076.1,1.089,9624,635500,293600,0,0,1041247.059,440067.89,150994.78,1682,118,1800,208,289073.11,892400,99.7,99.65382467895031,0.046175321049688,1077250.0,0.0,60,2,True,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability,0,underbilling
PRJ-2020-187,PRJ-2020-187-SOV-11,Las Vegas Corporate Campus - HVAC Systems,DPR Construction,0.409441869124424,0.2681566820276497,-0.1412851870967742,-222959.16000000003,0.3628175993041461,0.984,10850000,2020-02-08,2021-07-29,0.1,Net 30,527800,11813076.1,1.089,5224,344900,206000,0,0,589222.222,327940.83999999997,125135.79,1386,70,1456,175,202805.05,515400,97.7,97.65062523683213,0.0493747631678758,1077250.0,-30500.0,60,2,True,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning,0,underbilling
PRJ-2020-189,PRJ-2020-189-SOV-07,Salt Lake City Colocation Facility - HVAC,DPR Construction,0.4155634319733167,0.3036922122246354,-0.1118712197486813,2212207.75,0.3393737548790008,2.0,25784000,2020-02-28,2022-01-31,0.1,Net 30,3122200,27360924.14,1.061,10136,640500,0,2562300,0,3236510.526,2852707.75,217368.89,2334,158,2492,294,2635338.86,3117700,99.9,99.85587086029082,0.0441291397091845,2562700.0,715700.0,87,5,True,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP,1,"material_overrun, high_co_amount, underbilling"
PRJ-2020-190,PRJ-2020-190-SOV-10,Oklahoma City Residential Tower - HVAC Systems,Skanska USA,0.3797796666666666,0.3176525821596244,-0.0621270845070422,-225757.1,0.216320664928292,1.097,6390000,2020-01-03,2021-01-22,0.1,Net 30,605100,6418822.867,1.005,5176,306800,151100,0,0,512041.176,232142.9,66367.18000000001,718,40,758,92,165775.72,589700,97.5,97.45496612130226,0.0450338786977368,634220.0,0.0,33,2,True,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule,0,underbilling
PRJ-2020-191,PRJ-2020-191-SOV-06,Phoenix Medical Campus - New HVAC Installation,DPR Construction,0.5749413044225727,0.2939657024970989,-0.2809756019254738,-1619919.21,0.0263963984146131,1.089,46534000,2020-03-05,2020-12-12,0.1,Net 30,2600000,47374702.572,1.018,29174,1740900,839600,0,0,2773933.333,960580.79,45953.49,550,24,574,71,914627.3,2588500,99.6,99.5576923076923,0.0423076923076877,4612000.0,416300.0,47,5,True,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,1,underbilling
PRJ-2020-191,PRJ-2020-191-SOV-15,Phoenix Medical Campus - New HVAC Installation,DPR Construction,0.5749413044225727,0.2939657024970989,-0.2809756019254738,-658136.77,0.0508593989769821,0.0,46534000,2020-03-05,2020-12-12,0.1,Net 30,760400,47374702.572,1.018,7864,469200,212800,0,0,682000.0,23863.23,23863.23,236,20,256,30,0.0,742500,97.6,97.64597580220936,-0.0459758022093694,4612000.0,2495400.0,47,4,False,True,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",1,high_co_amount
PRJ-2020-193,PRJ-2020-193-SOV-06,Boston Middle School - HVAC Systems,JE Dunn,0.3230519949071902,0.3739864638477518,0.0509344689405615,-253796.28000000003,0.4348569074262462,1.105,14923000,2020-03-09,2022-04-09,0.1,Net 30,885900,14495747.326,0.971,8352,491500,228600,0,0,774711.111,466303.72,213732.17,2278,126,2404,283,252571.55,884600,99.9,99.85325657523424,0.0467434247657791,1482840.0,85000.0,61,5,True,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,1,underbilling
PRJ-2020-195,PRJ-2020-195-SOV-13,San Antonio Senior Living - HVAC Upgrade,DPR Construction,0.4005426908852302,0.307718921498449,-0.0928237693867812,-268418.22,0.1407867477592829,0.0,16764000,2020-03-05,2021-07-03,0.1,Net 30,438400,17872133.291,1.066,4967,312400,0,0,339300,651700.0,43981.78,43981.78,500,28,528,63,0.0,427700,97.6,97.55930656934306,0.0406934306569297,1664480.0,681200.0,72,5,True,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed,1,"high_co_amount, underbilling"
PRJ-2020-195,PRJ-2020-195-SOV-14,San Antonio Senior Living - HVAC Upgrade,DPR Construction,0.4005426908852302,0.307718921498449,-0.0928237693867812,-355978.33,0.1544765965439519,0.0,16764000,2020-03-05,2021-07-03,0.1,Net 30,452300,17872133.291,1.066,4234,266200,130900,0,0,411110.526,41121.67,41121.67,472,30,502,58,0.0,442600,97.9,97.85540570417864,0.0445942958213549,1664480.0,651500.0,72,5,True,False,False,True,False,Startup includes 2 weeks of system commissioning support,1,underbilling
PRJ-2020-195,PRJ-2020-195-SOV-15,San Antonio Senior Living - HVAC Upgrade,DPR Construction,0.4005426908852302,0.307718921498449,-0.0928237693867812,-179477.62,0.284327712724434,0.0,16764000,2020-03-05,2021-07-03,0.1,Net 30,232100,17872133.291,1.066,2038,128100,87800,0,0,215900.0,36422.38,36422.38,392,14,406,48,0.0,226900,97.8,97.7595863851788,0.0404136148212046,1664480.0,385600.0,72,5,True,False,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",1,underbilling
PRJ-2020-196,PRJ-2020-196-SOV-08,Baltimore Surgery Center - Climate Control,Mortenson,0.4733302795083823,0.3387715224286362,-0.1345587570797461,2917722.47,0.1617265509989484,2.0,35312000,2020-01-08,2021-10-25,0.1,Net 30,4493800,36881047.308,1.044,15152,951000,0,3587300,0,4588352.632,3868722.47,153801.95,1656,102,1758,207,3714920.52,4487500,99.9,99.85980684498642,0.0401931550135827,3507120.0,370800.0,62,5,True,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access,1,"material_overrun, underbilling"
