project_id,sov_line_id,line_number,description,scheduled_value,labor_pct,material_pct
PRJ-2021-245,PRJ-2021-245-SOV-09,9,Equipment - Terminal Units (VAV/FCU),851800,0.17698477748275404,0.8439566051091113
PRJ-2021-245,PRJ-2021-245-SOV-10,10,Controls - DDC/BAS Installation,587100,0.6915232757501402,0.4255548718758193
PRJ-2021-245,PRJ-2021-245-SOV-11,11,Controls - Programming & Commissioning,426900,0.673640161487142,0.33572719651503724
PRJ-2021-245,PRJ-2021-245-SOV-12,12,Insulation,486800,0.7307032477931595,0.2787751616140811
PRJ-2021-245,PRJ-2021-245-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",296500,0.5544850201955329,0.26773000554635573
PRJ-2021-245,PRJ-2021-245-SOV-14,14,Startup & Commissioning Support,242700,0.6715903389935745,0.3316677057816749
PRJ-2021-245,PRJ-2021-245-SOV-15,15,Closeout Documentation & Training,115100,0.5930158258123819,0.25204096952176536
PRJ-2021-246,PRJ-2021-246-SOV-01,1,General Conditions & Project Management,576800,0.6708820880794957,0.3250933481755716
PRJ-2021-246,PRJ-2021-246-SOV-02,2,Submittals & Engineering,319500,0.6544650155165874,0.4461429190739659
PRJ-2021-246,PRJ-2021-246-SOV-03,3,Ductwork - Fabrication,906400,0.685924155193056,0.2527841405476617
PRJ-2021-246,PRJ-2021-246-SOV-04,4,Ductwork - Installation,961900,0.6410988041889327,0.34821216902068813
PRJ-2021-246,PRJ-2021-246-SOV-05,5,Piping - Hydronic Systems,855100,0.6719783446788785,0.33152506354225586
PRJ-2021-246,PRJ-2021-246-SOV-06,6,Piping - Refrigerant,433200,0.5630573994916059,0.3420733709486561
PRJ-2021-246,PRJ-2021-246-SOV-07,7,Equipment - RTUs/AHUs,1227300,0.22814014525914655,0.8189591591226948
PRJ-2021-246,PRJ-2021-246-SOV-08,8,Equipment - Chillers/Boilers,1242200,0.1516207619698975,0.7583322736748149
PRJ-2021-246,PRJ-2021-246-SOV-09,9,Equipment - Terminal Units (VAV/FCU),706600,0.19084448379122954,0.7836104219093756
PRJ-2021-246,PRJ-2021-246-SOV-10,10,Controls - DDC/BAS Installation,734500,0.6699441614065514,0.41626891206315497
PRJ-2021-246,PRJ-2021-246-SOV-11,11,Controls - Programming & Commissioning,406100,0.7215474716883326,0.3759720588238884
PRJ-2021-246,PRJ-2021-246-SOV-12,12,Insulation,523400,0.6715006535035049,0.43559029733070154
PRJ-2021-246,PRJ-2021-246-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",255100,0.5755085051638498,0.3328014714863454
PRJ-2021-246,PRJ-2021-246-SOV-14,14,Startup & Commissioning Support,205000,0.6975464388182795,0.2965091833680742
PRJ-2021-246,PRJ-2021-246-SOV-15,15,Closeout Documentation & Training,147900,0.6388245941166298,0.31022406053027696
PRJ-2021-247,PRJ-2021-247-SOV-01,1,General Conditions & Project Management,986300,0.594523106646028,0.3630061803532372
PRJ-2021-247,PRJ-2021-247-SOV-02,2,Submittals & Engineering,558300,0.736698149313407,0.3517390282442632
PRJ-2021-247,PRJ-2021-247-SOV-03,3,Ductwork - Fabrication,1413700,0.6952392455247789,0.2763061954587194
PRJ-2021-247,PRJ-2021-247-SOV-04,4,Ductwork - Installation,2127300,0.6322978499360622,0.35261494578938113
PRJ-2021-247,PRJ-2021-247-SOV-05,5,Piping - Hydronic Systems,1773300,0.6389667049709489,0.34961815969134297
PRJ-2021-247,PRJ-2021-247-SOV-06,6,Piping - Refrigerant,622500,0.6142394812069898,0.35859688702159875
PRJ-2021-247,PRJ-2021-247-SOV-07,7,Equipment - RTUs/AHUs,2155200,0.28106032693465766,0.7270568852801297
PRJ-2021-247,PRJ-2021-247-SOV-08,8,Equipment - Chillers/Boilers,1716200,0.1619244832641621,0.7994064108888064
PRJ-2021-247,PRJ-2021-247-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1477900,0.23129661552412648,0.7875724410281801
PRJ-2021-247,PRJ-2021-247-SOV-10,10,Controls - DDC/BAS Installation,1375200,0.5570796287253514,0.3875882939895373
PRJ-2021-247,PRJ-2021-247-SOV-11,11,Controls - Programming & Commissioning,738300,0.6523822575493613,0.3223032789869392
PRJ-2021-247,PRJ-2021-247-SOV-12,12,Insulation,870200,0.739127740981099,0.27643689392621285
PRJ-2021-247,PRJ-2021-247-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",607200,0.7178299946288118,0.32302067707443793
PRJ-2021-247,PRJ-2021-247-SOV-14,14,Startup & Commissioning Support,319800,0.5722755259394191,0.2734093624290284
PRJ-2021-247,PRJ-2021-247-SOV-15,15,Closeout Documentation & Training,172600,0.6293248220120525,0.3308112820693603
PRJ-2021-248,PRJ-2021-248-SOV-01,1,General Conditions & Project Management,636600,0.7165833639419638,0.35099928134731373
PRJ-2021-248,PRJ-2021-248-SOV-02,2,Submittals & Engineering,285700,0.6792065148894391,0.39359083003122486
PRJ-2021-248,PRJ-2021-248-SOV-03,3,Ductwork - Fabrication,860900,0.6462763817932234,0.42180788481303627
PRJ-2021-248,PRJ-2021-248-SOV-04,4,Ductwork - Installation,1029500,0.7383597852037764,0.3742681518315051
PRJ-2021-248,PRJ-2021-248-SOV-05,5,Piping - Hydronic Systems,1078800,0.6213239955834263,0.260244520991437
PRJ-2021-248,PRJ-2021-248-SOV-06,6,Piping - Refrigerant,597700,0.6096433623752827,0.4108525081666381
PRJ-2021-248,PRJ-2021-248-SOV-07,7,Equipment - RTUs/AHUs,1579500,0.16398093062326205,0.7707168621021127
PRJ-2021-248,PRJ-2021-248-SOV-08,8,Equipment - Chillers/Boilers,1182800,0.2049659861863805,0.8455732149082206
PRJ-2021-248,PRJ-2021-248-SOV-09,9,Equipment - Terminal Units (VAV/FCU),923400,0.1563068673610256,0.7297462798726024
PRJ-2021-248,PRJ-2021-248-SOV-10,10,Controls - DDC/BAS Installation,844200,0.6275331109970659,0.38948625393548963
PRJ-2021-248,PRJ-2021-248-SOV-11,11,Controls - Programming & Commissioning,360200,0.702640294168786,0.2579068989558519
PRJ-2021-248,PRJ-2021-248-SOV-12,12,Insulation,447900,0.7357775325731659,0.4337492259951994
PRJ-2021-248,PRJ-2021-248-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",194900,0.7165128502661622,0.2816484082855179
PRJ-2021-248,PRJ-2021-248-SOV-14,14,Startup & Commissioning Support,212300,0.662811129658087,0.2538078762267534
PRJ-2021-248,PRJ-2021-248-SOV-15,15,Closeout Documentation & Training,102600,0.6180838681289256,0.3970885169030284
PRJ-2021-249,PRJ-2021-249-SOV-01,1,General Conditions & Project Management,1386900,0.6714731493324664,0.436831942829525
PRJ-2021-249,PRJ-2021-249-SOV-02,2,Submittals & Engineering,774000,0.6459339220453387,0.2876739253046277
PRJ-2021-249,PRJ-2021-249-SOV-03,3,Ductwork - Fabrication,2251900,0.6296508200120176,0.28896731772725154
PRJ-2021-249,PRJ-2021-249-SOV-04,4,Ductwork - Installation,2797800,0.6556647504193203,0.41692225768464
PRJ-2021-249,PRJ-2021-249-SOV-05,5,Piping - Hydronic Systems,2230300,0.7337159854513244,0.30109661054470654
PRJ-2021-249,PRJ-2021-249-SOV-06,6,Piping - Refrigerant,885800,0.7375683316076707,0.32690924364565077
PRJ-2021-249,PRJ-2021-249-SOV-07,7,Equipment - RTUs/AHUs,3643700,0.2585749635279365,0.7761404932354147
PRJ-2021-249,PRJ-2021-249-SOV-08,8,Equipment - Chillers/Boilers,1663900,0.2788697012335549,0.7223478741386603
PRJ-2021-249,PRJ-2021-249-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1584000,0.19715279456955298,0.741287964760255
PRJ-2021-249,PRJ-2021-249-SOV-10,10,Controls - DDC/BAS Installation,1589000,0.690363351487407,0.4109777376967641
PRJ-2021-249,PRJ-2021-249-SOV-11,11,Controls - Programming & Commissioning,853100,0.561321377054173,0.4124474376374177
PRJ-2021-249,PRJ-2021-249-SOV-12,12,Insulation,873800,0.6050326930614771,0.3699196257478216
PRJ-2021-249,PRJ-2021-249-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",822700,0.5777021157008045,0.279936651737983
PRJ-2021-249,PRJ-2021-249-SOV-14,14,Startup & Commissioning Support,549800,0.6951683153506409,0.4345328972462319
PRJ-2021-249,PRJ-2021-249-SOV-15,15,Closeout Documentation & Training,350300,0.585980005170045,0.4419492663654173
PRJ-2021-250,PRJ-2021-250-SOV-01,1,General Conditions & Project Management,990500,0.660742225453492,0.33481546793293593
PRJ-2021-250,PRJ-2021-250-SOV-02,2,Submittals & Engineering,328200,0.5967784706120671,0.4491120605301724
PRJ-2021-250,PRJ-2021-250-SOV-03,3,Ductwork - Fabrication,1027800,0.6554389604201429,0.4157988487404579
PRJ-2021-250,PRJ-2021-250-SOV-04,4,Ductwork - Installation,1347200,0.7061098083775039,0.3060204379176448
PRJ-2021-250,PRJ-2021-250-SOV-05,5,Piping - Hydronic Systems,1469200,0.7138319537084229,0.3524328186467143
PRJ-2021-250,PRJ-2021-250-SOV-06,6,Piping - Refrigerant,719500,0.5895461806709833,0.4098083080480379
PRJ-2021-250,PRJ-2021-250-SOV-07,7,Equipment - RTUs/AHUs,2079800,0.28944291400412026,0.7664547591756976
PRJ-2021-250,PRJ-2021-250-SOV-08,8,Equipment - Chillers/Boilers,1259100,0.255052797223781,0.7185059172803175
PRJ-2021-250,PRJ-2021-250-SOV-09,9,Equipment - Terminal Units (VAV/FCU),960800,0.21908673650308114,0.8092375407620264
PRJ-2021-250,PRJ-2021-250-SOV-10,10,Controls - DDC/BAS Installation,1205300,0.6223171108516328,0.27441807152970693
PRJ-2021-250,PRJ-2021-250-SOV-11,11,Controls - Programming & Commissioning,500600,0.5905339600549954,0.4381835294043746
PRJ-2021-250,PRJ-2021-250-SOV-12,12,Insulation,680800,0.7230813914518118,0.4441333146500625
PRJ-2021-250,PRJ-2021-250-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",272800,0.7305496508614978,0.4244111074144937
PRJ-2021-250,PRJ-2021-250-SOV-14,14,Startup & Commissioning Support,356500,0.6565903098853976,0.34518318704152845
PRJ-2021-250,PRJ-2021-250-SOV-15,15,Closeout Documentation & Training,202900,0.6251391281944016,0.30571676901664097
PRJ-2021-251,PRJ-2021-251-SOV-01,1,General Conditions & Project Management,2714100,0.6600069183491046,0.4215631149233503
PRJ-2021-251,PRJ-2021-251-SOV-02,2,Submittals & Engineering,1111500,0.6451693861237102,0.3660663027913646
PRJ-2021-251,PRJ-2021-251-SOV-03,3,Ductwork - Fabrication,3673100,0.6619572937438378,0.3174255687145182
PRJ-2021-251,PRJ-2021-251-SOV-04,4,Ductwork - Installation,3768800,0.5596758139843718,0.3189929879707838
PRJ-2021-251,PRJ-2021-251-SOV-05,5,Piping - Hydronic Systems,3598300,0.703400652824773,0.40114464029582975
PRJ-2021-251,PRJ-2021-251-SOV-06,6,Piping - Refrigerant,2153800,0.6193191762572139,0.29337400476228215
PRJ-2021-251,PRJ-2021-251-SOV-07,7,Equipment - RTUs/AHUs,5815100,0.26118805263048417,0.820462827857251
PRJ-2021-251,PRJ-2021-251-SOV-08,8,Equipment - Chillers/Boilers,4485000,0.20262851297857298,0.7172540906124469
PRJ-2021-251,PRJ-2021-251-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2634800,0.18779898804599232,0.7518345624403091
PRJ-2021-251,PRJ-2021-251-SOV-10,10,Controls - DDC/BAS Installation,2315600,0.6003946558828896,0.3449201642554986
PRJ-2021-251,PRJ-2021-251-SOV-11,11,Controls - Programming & Commissioning,1420300,0.633674005595199,0.25158829410198114
PRJ-2021-251,PRJ-2021-251-SOV-12,12,Insulation,1436300,0.7209377883563237,0.2915025052551477
PRJ-2021-251,PRJ-2021-251-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",779200,0.6123789925068227,0.3518421888208818
PRJ-2021-251,PRJ-2021-251-SOV-14,14,Startup & Commissioning Support,825000,0.6261422465177108,0.3223818452118608
PRJ-2021-251,PRJ-2021-251-SOV-15,15,Closeout Documentation & Training,392100,0.5926347727719494,0.2628517860053623
PRJ-2021-252,PRJ-2021-252-SOV-01,1,General Conditions & Project Management,1132500,0.6443307717397924,0.29995858956643073
PRJ-2021-252,PRJ-2021-252-SOV-02,2,Submittals & Engineering,359700,0.6498852465354013,0.29225745093266603
PRJ-2021-252,PRJ-2021-252-SOV-03,3,Ductwork - Fabrication,1578100,0.7488112156804677,0.40531331634380297
PRJ-2021-252,PRJ-2021-252-SOV-04,4,Ductwork - Installation,1679000,0.6772889081350246,0.3619987224066549
PRJ-2021-252,PRJ-2021-252-SOV-05,5,Piping - Hydronic Systems,1786200,0.7337501024583768,0.335056577360255
PRJ-2021-252,PRJ-2021-252-SOV-06,6,Piping - Refrigerant,739500,0.6641812306676441,0.42675943768345925
PRJ-2021-252,PRJ-2021-252-SOV-07,7,Equipment - RTUs/AHUs,2377300,0.2986029484330427,0.8241334118606727
PRJ-2021-252,PRJ-2021-252-SOV-08,8,Equipment - Chillers/Boilers,1320000,0.2026540271686659,0.7747222612798345
PRJ-2021-252,PRJ-2021-252-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1476300,0.23976940161754806,0.795691491261591
PRJ-2021-252,PRJ-2021-252-SOV-10,10,Controls - DDC/BAS Installation,1476400,0.5807497953913525,0.37100465777145375
PRJ-2021-252,PRJ-2021-252-SOV-11,11,Controls - Programming & Commissioning,462900,0.711615340936518,0.32147991445408836
PRJ-2021-252,PRJ-2021-252-SOV-12,12,Insulation,699100,0.688024956051088,0.36993479309007815
PRJ-2021-252,PRJ-2021-252-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",340000,0.5526033752079403,0.3545005880408897
PRJ-2021-252,PRJ-2021-252-SOV-14,14,Startup & Commissioning Support,435600,0.6909071625478337,0.301434441273557
PRJ-2021-252,PRJ-2021-252-SOV-15,15,Closeout Documentation & Training,278400,0.6364015744593164,0.420835865861642
PRJ-2021-253,PRJ-2021-253-SOV-01,1,General Conditions & Project Management,1137300,0.6174652173549027,0.2620251912268129
PRJ-2021-253,PRJ-2021-253-SOV-02,2,Submittals & Engineering,348300,0.5510451828107269,0.25461759032360176
PRJ-2021-253,PRJ-2021-253-SOV-03,3,Ductwork - Fabrication,1536600,0.5757126809193482,0.2864910197742234
PRJ-2021-253,PRJ-2021-253-SOV-04,4,Ductwork - Installation,1854600,0.6420952052253728,0.3463284942039866
PRJ-2021-253,PRJ-2021-253-SOV-05,5,Piping - Hydronic Systems,1626200,0.5942442573658719,0.36355569829395995
PRJ-2021-253,PRJ-2021-253-SOV-06,6,Piping - Refrigerant,591700,0.7163978761631047,0.3387399081876979
PRJ-2021-253,PRJ-2021-253-SOV-07,7,Equipment - RTUs/AHUs,2318200,0.2893432480364195,0.7276979798990021
PRJ-2021-253,PRJ-2021-253-SOV-08,8,Equipment - Chillers/Boilers,1463300,0.2632061113120269,0.7979901611194982
PRJ-2021-253,PRJ-2021-253-SOV-09,9,Equipment - Terminal Units (VAV/FCU),925600,0.2760117755944482,0.7311291973941046
PRJ-2021-253,PRJ-2021-253-SOV-10,10,Controls - DDC/BAS Installation,1041700,0.5646045527712096,0.2556796172640284
PRJ-2021-253,PRJ-2021-253-SOV-11,11,Controls - Programming & Commissioning,438700,0.6444256142549624,0.4373541826868509
PRJ-2021-253,PRJ-2021-253-SOV-12,12,Insulation,716600,0.5746767383655915,0.32046270239297003
PRJ-2021-253,PRJ-2021-253-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",504800,0.7477922007340294,0.4200237548562
PRJ-2021-253,PRJ-2021-253-SOV-14,14,Startup & Commissioning Support,392200,0.7455695097327875,0.25618337659028106
PRJ-2021-253,PRJ-2021-253-SOV-15,15,Closeout Documentation & Training,140200,0.7102735888588632,0.3405537543892421
PRJ-2021-254,PRJ-2021-254-SOV-01,1,General Conditions & Project Management,565600,0.6376007630683551,0.4369954673395105
PRJ-2021-254,PRJ-2021-254-SOV-02,2,Submittals & Engineering,197400,0.7185597597683857,0.3105452300193772
PRJ-2021-254,PRJ-2021-254-SOV-03,3,Ductwork - Fabrication,622800,0.6021582654318012,0.34211255533591667
PRJ-2021-254,PRJ-2021-254-SOV-04,4,Ductwork - Installation,764100,0.5961054104856366,0.3884925895963506
PRJ-2021-254,PRJ-2021-254-SOV-05,5,Piping - Hydronic Systems,530600,0.5939030033774962,0.40671540145470375
PRJ-2021-254,PRJ-2021-254-SOV-06,6,Piping - Refrigerant,357800,0.5646155126828127,0.34958142932740965
PRJ-2021-254,PRJ-2021-254-SOV-07,7,Equipment - RTUs/AHUs,1118700,0.2148100153339616,0.7333983692395324
PRJ-2021-254,PRJ-2021-254-SOV-08,8,Equipment - Chillers/Boilers,599400,0.21783951173559973,0.8115253111230699
PRJ-2021-254,PRJ-2021-254-SOV-09,9,Equipment - Terminal Units (VAV/FCU),552000,0.19707725432561812,0.7541050416749715
PRJ-2021-254,PRJ-2021-254-SOV-10,10,Controls - DDC/BAS Installation,650200,0.6166338787809207,0.3698393636179885
PRJ-2021-254,PRJ-2021-254-SOV-11,11,Controls - Programming & Commissioning,317900,0.5556731751554742,0.26652693072690525
PRJ-2021-254,PRJ-2021-254-SOV-12,12,Insulation,275100,0.6575880575244129,0.2590647019675752
PRJ-2021-254,PRJ-2021-254-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",230700,0.5831458766989194,0.32439983112648224
PRJ-2021-254,PRJ-2021-254-SOV-14,14,Startup & Commissioning Support,193200,0.7125687822058396,0.2963531511628911
PRJ-2021-254,PRJ-2021-254-SOV-15,15,Closeout Documentation & Training,73500,0.5925490463818092,0.30544248355895925
PRJ-2021-255,PRJ-2021-255-SOV-01,1,General Conditions & Project Management,645000,0.6628018580482532,0.4143421821265415
PRJ-2021-255,PRJ-2021-255-SOV-02,2,Submittals & Engineering,397600,0.7363790045121231,0.3543949871080103
PRJ-2021-255,PRJ-2021-255-SOV-03,3,Ductwork - Fabrication,863300,0.6980817308254373,0.2781471687804351
PRJ-2021-255,PRJ-2021-255-SOV-04,4,Ductwork - Installation,1153600,0.6172072841179059,0.40433204002525425
PRJ-2021-255,PRJ-2021-255-SOV-05,5,Piping - Hydronic Systems,1182100,0.6515715369287253,0.3470641884868584
PRJ-2021-255,PRJ-2021-255-SOV-06,6,Piping - Refrigerant,549700,0.5711333971521307,0.3389834740621285
PRJ-2021-255,PRJ-2021-255-SOV-07,7,Equipment - RTUs/AHUs,1746600,0.18480558829565735,0.7334091663003368
PRJ-2021-255,PRJ-2021-255-SOV-08,8,Equipment - Chillers/Boilers,984900,0.15912070978329432,0.7416385630879072
PRJ-2021-255,PRJ-2021-255-SOV-09,9,Equipment - Terminal Units (VAV/FCU),901900,0.16050189734689008,0.7677726159704805
PRJ-2021-255,PRJ-2021-255-SOV-10,10,Controls - DDC/BAS Installation,767600,0.6286453322929193,0.26606206542472977
PRJ-2021-255,PRJ-2021-255-SOV-11,11,Controls - Programming & Commissioning,390100,0.5940441752901926,0.3766472216381731
PRJ-2021-255,PRJ-2021-255-SOV-12,12,Insulation,530700,0.7044787224540026,0.29312782519666936
PRJ-2021-255,PRJ-2021-255-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",223300,0.5722554632939048,0.3160539149289549
PRJ-2021-255,PRJ-2021-255-SOV-14,14,Startup & Commissioning Support,303700,0.6544493118794763,0.3991399563093765
PRJ-2021-255,PRJ-2021-255-SOV-15,15,Closeout Documentation & Training,185900,0.6822673992676282,0.3578846161152708
PRJ-2021-256,PRJ-2021-256-SOV-01,1,General Conditions & Project Management,2220100,0.667145533414954,0.29782428898725544
PRJ-2021-256,PRJ-2021-256-SOV-02,2,Submittals & Engineering,675400,0.6377167426397281,0.32602366032484015
PRJ-2021-256,PRJ-2021-256-SOV-03,3,Ductwork - Fabrication,2564000,0.6936128248386996,0.4139538350169819
PRJ-2021-256,PRJ-2021-256-SOV-04,4,Ductwork - Installation,2953900,0.635964933478705,0.39019367842726815
PRJ-2021-256,PRJ-2021-256-SOV-05,5,Piping - Hydronic Systems,2856800,0.617525129521229,0.35048299302647734
PRJ-2021-256,PRJ-2021-256-SOV-06,6,Piping - Refrigerant,1325000,0.6563534740967754,0.3626906835253336
PRJ-2021-256,PRJ-2021-256-SOV-07,7,Equipment - RTUs/AHUs,3473400,0.17673514872858376,0.7021335197434329
PRJ-2021-256,PRJ-2021-256-SOV-08,8,Equipment - Chillers/Boilers,2474700,0.16924657898967801,0.7052367627973029
PRJ-2021-256,PRJ-2021-256-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2293100,0.16868721401556078,0.7597700113515893
PRJ-2021-256,PRJ-2021-256-SOV-10,10,Controls - DDC/BAS Installation,1806800,0.7022752331740533,0.4209050747186879
PRJ-2021-256,PRJ-2021-256-SOV-11,11,Controls - Programming & Commissioning,903000,0.7069838857342071,0.26038080653675766
PRJ-2021-256,PRJ-2021-256-SOV-12,12,Insulation,1663500,0.6571221526777823,0.402061181386962
PRJ-2021-256,PRJ-2021-256-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",871300,0.6170795791324697,0.42738442888739403
PRJ-2021-256,PRJ-2021-256-SOV-14,14,Startup & Commissioning Support,768300,0.692082726554113,0.27739104800461895
PRJ-2021-256,PRJ-2021-256-SOV-15,15,Closeout Documentation & Training,339700,0.6124416265531656,0.30244880783937095
PRJ-2021-257,PRJ-2021-257-SOV-01,1,General Conditions & Project Management,1375400,0.746290761432248,0.39731721653744045
PRJ-2021-257,PRJ-2021-257-SOV-02,2,Submittals & Engineering,776300,0.6599589288884021,0.37174914546885696
PRJ-2021-257,PRJ-2021-257-SOV-03,3,Ductwork - Fabrication,2313200,0.5738976504075838,0.29081283787082784
PRJ-2021-257,PRJ-2021-257-SOV-04,4,Ductwork - Installation,2677800,0.6268518513828686,0.3064639692548486
PRJ-2021-257,PRJ-2021-257-SOV-05,5,Piping - Hydronic Systems,2418800,0.6967441553122822,0.38344463220461766
PRJ-2021-257,PRJ-2021-257-SOV-06,6,Piping - Refrigerant,865100,0.612996790529721,0.43814451003893873
PRJ-2021-257,PRJ-2021-257-SOV-07,7,Equipment - RTUs/AHUs,2442400,0.19280644885304343,0.7945171988859729
PRJ-2021-257,PRJ-2021-257-SOV-08,8,Equipment - Chillers/Boilers,2745400,0.20629145275620792,0.7660832105965015
PRJ-2021-257,PRJ-2021-257-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1814800,0.2850499758144278,0.8321182691733454
PRJ-2021-257,PRJ-2021-257-SOV-10,10,Controls - DDC/BAS Installation,1956700,0.6302205659384438,0.3774488757867885
PRJ-2021-257,PRJ-2021-257-SOV-11,11,Controls - Programming & Commissioning,861600,0.6194189560318789,0.39270347278937645
PRJ-2021-257,PRJ-2021-257-SOV-12,12,Insulation,1071300,0.6488896831049562,0.26500094702379473
PRJ-2021-257,PRJ-2021-257-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",419900,0.6219339688042907,0.2933576932339245
PRJ-2021-257,PRJ-2021-257-SOV-14,14,Startup & Commissioning Support,532700,0.7032822462705921,0.2681419697319044
PRJ-2021-257,PRJ-2021-257-SOV-15,15,Closeout Documentation & Training,353600,0.6363461909196558,0.26671821416883773
PRJ-2021-258,PRJ-2021-258-SOV-01,1,General Conditions & Project Management,401500,0.6472842742659621,0.2727735966328477
PRJ-2021-258,PRJ-2021-258-SOV-02,2,Submittals & Engineering,195200,0.6945919578681539,0.43336981766953864
PRJ-2021-258,PRJ-2021-258-SOV-03,3,Ductwork - Fabrication,647300,0.674504973571884,0.3379400711071222
PRJ-2021-258,PRJ-2021-258-SOV-04,4,Ductwork - Installation,599200,0.6075754401457454,0.2861936238081598
PRJ-2021-258,PRJ-2021-258-SOV-05,5,Piping - Hydronic Systems,615100,0.7055927587958949,0.4252469110881295
PRJ-2021-258,PRJ-2021-258-SOV-06,6,Piping - Refrigerant,384100,0.6498569165504612,0.3461060521265674
PRJ-2021-258,PRJ-2021-258-SOV-07,7,Equipment - RTUs/AHUs,993800,0.20919682658759164,0.7433215396393045
PRJ-2021-258,PRJ-2021-258-SOV-08,8,Equipment - Chillers/Boilers,642300,0.2927743120845658,0.8292448407850884
PRJ-2021-258,PRJ-2021-258-SOV-09,9,Equipment - Terminal Units (VAV/FCU),526300,0.2131225427464261,0.7459153987696744
PRJ-2021-258,PRJ-2021-258-SOV-10,10,Controls - DDC/BAS Installation,488700,0.7422119023409266,0.2977690429349398
PRJ-2021-258,PRJ-2021-258-SOV-11,11,Controls - Programming & Commissioning,223800,0.724713422606251,0.37957359902704046
PRJ-2021-258,PRJ-2021-258-SOV-12,12,Insulation,248000,0.7036156393616322,0.42947705265120895
PRJ-2021-258,PRJ-2021-258-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",220800,0.5629552229324783,0.4483388540454463
PRJ-2021-258,PRJ-2021-258-SOV-14,14,Startup & Commissioning Support,130400,0.5552812791471492,0.3482564741697969
PRJ-2021-258,PRJ-2021-258-SOV-15,15,Closeout Documentation & Training,68500,0.6921721043193764,0.35715065528872475
PRJ-2021-259,PRJ-2021-259-SOV-01,1,General Conditions & Project Management,679200,0.6111485970172925,0.32854595799380226
PRJ-2021-259,PRJ-2021-259-SOV-02,2,Submittals & Engineering,326700,0.6042640531426962,0.38420545318699584
PRJ-2021-259,PRJ-2021-259-SOV-03,3,Ductwork - Fabrication,1046300,0.6067629047473212,0.33358684334413546
PRJ-2021-259,PRJ-2021-259-SOV-04,4,Ductwork - Installation,1368900,0.6378860112966721,0.3027399478098129
PRJ-2021-259,PRJ-2021-259-SOV-05,5,Piping - Hydronic Systems,1288300,0.6032544878550301,0.3382049485999086
PRJ-2021-259,PRJ-2021-259-SOV-06,6,Piping - Refrigerant,642500,0.6119875432794031,0.4332274383251373
PRJ-2021-259,PRJ-2021-259-SOV-07,7,Equipment - RTUs/AHUs,1804600,0.25456840570503725,0.7362930319628924
PRJ-2021-259,PRJ-2021-259-SOV-08,8,Equipment - Chillers/Boilers,898700,0.29318858908416034,0.7314479015496055
PRJ-2021-259,PRJ-2021-259-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1008400,0.15554693071866316,0.7507486947849944
PRJ-2021-259,PRJ-2021-259-SOV-10,10,Controls - DDC/BAS Installation,884000,0.7211490827616085,0.3478194395137474
PRJ-2021-259,PRJ-2021-259-SOV-11,11,Controls - Programming & Commissioning,535100,0.6311674630856485,0.4325790199484507
PRJ-2021-259,PRJ-2021-259-SOV-12,12,Insulation,509100,0.5852116235110445,0.2667630645895974
PRJ-2021-259,PRJ-2021-259-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",364100,0.7137873224644944,0.33588350468570716
PRJ-2021-259,PRJ-2021-259-SOV-14,14,Startup & Commissioning Support,250700,0.6674253893688495,0.3228797018177538
PRJ-2021-259,PRJ-2021-259-SOV-15,15,Closeout Documentation & Training,118400,0.5877635925897342,0.25885154733786914
PRJ-2021-260,PRJ-2021-260-SOV-01,1,General Conditions & Project Management,208400,0.6400837111605786,0.35654599460767766
PRJ-2021-260,PRJ-2021-260-SOV-02,2,Submittals & Engineering,90000,0.7454414730913785,0.3726222438642903
PRJ-2021-260,PRJ-2021-260-SOV-03,3,Ductwork - Fabrication,235300,0.5953064063213379,0.4357741172883811
PRJ-2021-260,PRJ-2021-260-SOV-04,4,Ductwork - Installation,283500,0.6285691980862081,0.38324981298289307
PRJ-2021-260,PRJ-2021-260-SOV-05,5,Piping - Hydronic Systems,238200,0.6427550493825425,0.30604691394944183
PRJ-2021-260,PRJ-2021-260-SOV-06,6,Piping - Refrigerant,111700,0.6450076006407155,0.37333697143631916
PRJ-2021-260,PRJ-2021-260-SOV-07,7,Equipment - RTUs/AHUs,372100,0.1599483431575864,0.7986020441649989
